csd_anchoring,chain
0.1787668734038672,0
0.1789627465303141,0
0.1795813441057657,0
0.17960986382039013,0
0.18031582813073815,0
0.18111682586333577,0
0.18158379373848987,0
0.18165070007369197,0
0.18148284765769088,0
0.181314623338257,0
0.18124769287559986,0
0.1813816032508312,0
0.18084714548802946,0
0.18151693667157584,0
0.1817512877115526,0
0.18155090040426314,0
0.1817512877115526,0
0.18168444280985657,0
0.1812822402358143,0
0.18121546961325966,0
0.18091378039793662,0
0.17945906432748537,0
0.17936565803864382,0
0.17916970138383104,0
0.18016046681254558,0
0.18006547835576572,0
0.18045935107546482,0
0.17973022238425082,0
0.17966472303206998,0
0.17986918604651161,0
0.18045935107546482,0
0.18158473954512105,0
0.17951541850220265,0
0.17820324005891017,0
0.17766310357537782,0
0.1779911373707533,0
0.1793921423276501,0
0.17979197622585438,0
0.17945865776789025,0
0.17945865776789025,0
0.1801634472511144,0
0.18002969561989607,0
0.1799333580155498,0
0.1797337278106509,0
0.1804678796880802,0
0.18219076005961252,0
0.1824626865671642,0
0.18259895444361463,0
0.18236173393124067,0
0.18127564341663557,0
0.1823946288698247,0
0.18131256952169078,0
0.18091009988901222,0
0.18242245199409157,0
0.17990395271518286,0
0.18057607090103397,0
0.1790989660265879,0
0.17890077462191073,0
0.17804698972099853,0
0.1779816513761468,0
0.17817781043350478,0
0.17804698972099853,0
0.17817781043350478,0
0.1774193548387097,0
0.1773308957952468,0
0.17765567765567766,0
0.1782069970845481,0
0.17964731814842028,0
0.17977941176470588,0
0.18068307014322438,0
0.17977941176470588,0
0.17747313819933308,0
0.17851851851851852,0
0.17845242502776748,0
0.1780821917808219,0
0.17832038475767664,0
0.17679558011049723,0
0.17673048600883653,0
0.17705643673921062,0
0.17859778597785977,0
0.17945865776789025,0
0.17982944011865035,0
0.17949666913397483,0
0.17996289424860853,0
0.18134715025906736,0
0.1771026306039274,0
0.17677514792899407,0
0.17391304347826086,0
0.1741719389653889,0
0.17404239494235776,0
0.17391304347826086,0
0.17365491651205936,0
0.17605371130175307,0
0.17493472584856398,0
0.17467411545623837,0
0.17581187010078386,0
0.17472118959107807,0
0.17485119047619047,0
0.17491626349088202,0
0.17583239805462028,0
0.1755041075429425,0
0.1755041075429425,0
0.17451420029895368,0
0.17265917602996256,0
0.17304804804804805,0
0.1736346516007533,0
0.1736346516007533,0
0.17391304347826086,0
0.17450682852807284,0
0.17338861666038446,0
0.17345399698340874,0
0.17673716012084592,0
0.17640407086317378,0
0.17640407086317378,0
0.17658132530120482,0
0.17577828397873957,0
0.17577828397873957,0
0.17617960426179605,0
0.17620137299771166,0
0.17624521072796934,0
0.17721518987341772,0
0.17696737044145874,0
0.1772831926323868,0
0.17899578382522038,0
0.1781874039938556,0
0.1785028790786948,0
0.17901234567901234,0
0.178516228748068,0
0.17830953299884214,0
0.17900038744672608,0
0.17886178861788618,0
0.17906976744186046,0
0.17927823050058206,0
0.1794871794871795,0
0.17976653696498054,0
0.1796267496111975,0
0.17983651226158037,0
0.18097087378640778,0
0.18174726989079562,0
0.18164138467522364,0
0.18065268065268064,0
0.18079315707620527,0
0.1806150253016738,0
0.18047452353169974,0
0.18234836702954899,0
0.18171206225680933,0
0.18118195956454122,0
0.18020108275328692,0
0.18160561184723303,0
0.18443579766536966,0
0.18482490272373542,0
0.18446601941747573,0
0.18496884735202493,0
0.18532969176746,0
0.18489684702218762,0
0.18604651162790697,0
0.18859138533178113,0
0.18895800933125972,0
0.18969555035128804,0
0.18984375,0
0.19001170503316425,0
0.1886865555986052,0
0.18452611218568665,0
0.18459752321981424,0
0.18737976144671029,0
0.18524212144504226,0
0.18819899730042422,0
0.18790912591451675,0
0.18798151001540833,0
0.1885846509834169,0
0.18718833908707327,0
0.18718833908707327,0
0.1861271676300578,0
0.18576923076923077,0
0.18488684311469122,0
0.1848159509202454,0
0.18545594459407463,0
0.18438345574023965,0
0.18241673121611154,0
0.18403719488570322,0
0.18368136117556072,0
0.18353941267387944,0
0.1836027713625866,0
0.18366564417177914,0
0.18310940499040307,0
0.18335251246643652,0
0.18335251246643652,0
0.18384615384615385,0
0.18384615384615385,0
0.18346153846153845,0
0.18307692307692308,0
0.18248175182481752,0
0.18178339073861463,0
0.18171384850803365,0
0.18396946564885497,0
0.18382913806254766,0
0.18382913806254766,0
0.18439173680183626,0
0.18446230386528895,0
0.18425076452599387,0
0.18258212375859434,0
0.18314176245210728,0
0.18199160625715377,0
0.1823394495412844,0
0.1823394495412844,0
0.18220015278838808,0
0.18195660449181575,0
0.18309859154929578,0
0.18220015278838808,0
0.1818876576232327,0
0.18241167434715821,0
0.18269230769230768,0
0.18422060513213329,0
0.183868501529052,0
0.18321195860482944,0
0.18321195860482944,0
0.18293149636433217,0
0.18300153139356815,0
0.180566182096404,0
0.18004587155963303,0
0.17928134556574923,0
0.17907598319969453,0
0.17779473483403282,0
0.17759146341463414,0
0.1776591688905833,0
0.17691723614274868,0
0.17711896617255796,0
0.17664897649734648,0
0.17664897649734648,0
0.17644831503218478,0
0.17698442840865933,0
0.1773886562618957,0
0.1765151515151515,0
0.17689393939393938,0
0.17689393939393938,0
0.17905405405405406,0
0.17952578095596539,0
0.1794871794871795,0
0.17921686746987953,0
0.17945823927765236,0
0.17935192162773173,0
0.17935192162773173,0
0.17928436911487758,0
0.17901466716810832,0
0.17894736842105263,0
0.17955488494907582,0
0.1791776688042248,0
0.17938066465256797,0
0.17938066465256797,0
0.177988614800759,0
0.1774498675747257,0
0.1774498675747257,0
0.17787913340935005,0
0.17801445416508177,0
0.177407126611069,0
0.177407126611069,0
0.17796289284361985,0
0.17813918305597579,0
0.17827403482210447,0
0.17847669571807503,0
0.17854435178165276,0
0.1783415372964786,0
0.17847669571807503,0
0.1793416572077185,0
0.17920604914933838,0
0.17673716012084592,0
0.17862537764350453,0
0.17759460472086924,0
0.17799474277131055,0
0.17806160781367392,0
0.17799474277131055,0
0.17846385542168675,0
0.17839668799397818,0
0.17988614800759015,0
0.17927382753403934,0
0.18147448015122875,0
0.18147448015122875,0
0.1784499054820416,0
0.17899127796738717,0
0.18167938931297709,0
0.1817487590683467,0
0.18140243902439024,0
0.18023475956077242,0
0.17989417989417988,0
0.18057663125948406,0
0.180334092634776,0
0.1804711246200608,0
0.18074581430745815,0
0.1811234237676729,0
0.18015963511972635,0
0.1800227876946449,0
0.17854435178165276,0
0.17735849056603772,0
0.1774254435636089,0
0.17766880422482081,0
0.17644859813084113,0
0.17651458489154825,0
0.17651458489154825,0
0.1761851437103397,0
0.17700112739571588,0
0.17673545966228893,0
0.17697787776527935,0
0.17518796992481203,0
0.17518796992481203,0
0.17480136208853575,0
0.17682695948504354,0
0.17766880422482081,0
0.17773584905660378,0
0.17673716012084592,0
0.17691437193511883,0
0.17751703255109766,0
0.1774498675747257,0
0.1776937618147448,0
0.1774254435636089,0
0.1774498675747257,0
0.17635879893576586,0
0.17589082638362397,0
0.17557830868411073,0
0.17611259033853177,0
0.17582417582417584,0
0.17549167927382753,0
0.17635879893576586,0
0.17662733155690902,0
0.1747905559786748,0
0.1747905559786748,0
0.17257142857142857,0
0.17198177676537585,0
0.17146101438304315,0
0.17246596066565809,0
0.17327293318233294,0
0.17327293318233294,0
0.17340385341896486,0
0.17327293318233294,0
0.17394606912267377,0
0.17381404174573056,0
0.17433962264150943,0
0.17407686510926904,0
0.17236142748671224,0
0.17170953101361575,0
0.1733232856066315,0
0.17638209853328318,0
0.17658132530120482,0
0.17678100263852242,0
0.17800453514739228,0
0.17549167927382753,0
0.17600302800908402,0
0.17593643586833144,0
0.1752732755371278,0
0.17520723436322533,0
0.17545180722891565,0
0.17465107506601282,0
0.17319277108433734,0
0.17254313578394598,0
0.1728024042073629,0
0.17345399698340874,0
0.17288135593220338,0
0.17307692307692307,0
0.17333836858006044,0
0.1709628506444276,0
0.1712875047474364,0
0.17110266159695817,0
0.17095310136157338,0
0.1709628506444276,0
0.17103762827822122,0
0.17071320182094082,0
0.17123287671232876,0
0.17221584385763491,0
0.17214996174445293,0
0.1727447216890595,0
0.1731285988483685,0
0.17253251721499618,0
0.17368018362662585,0
0.17368018362662585,0
0.17349674454232095,0
0.1731651376146789,0
0.17311374952125622,0
0.17337936325278097,0
0.17471264367816092,0
0.17471264367816092,0
0.17484662576687116,0
0.17491369390103567,0
0.17558721601848287,0
0.17576461478900504,0
0.17462165308498254,0
0.1748062015503876,0
0.17528177225029148,0
0.17890625,0
0.17918622848200313,0
0.1807843137254902,0
0.18106834249803613,0
0.18149606299212598,0
0.1801340165549862,0
0.18031496062992125,0
0.18017309205350118,0
0.1806375442739079,0
0.18038597873178416,0
0.18052818289318093,0
0.1806706114398422,0
0.18181818181818182,0
0.1819620253164557,0
0.1823226317875545,0
0.18181818181818182,0
0.18099009900990098,0
0.18106180665610142,0
0.18257097791798108,0
0.18322121092204194,0
0.18358445678033306,0
0.18336633663366336,0
0.18037346046881209,0
0.18124006359300476,0
0.1805940594059406,0
0.1805940594059406,0
0.18066561014263074,0
0.18131433095803642,0
0.18131433095803642,0
0.18138613861386138,0
0.18131433095803642,0
0.18225039619651348,0
0.18163751987281399,0
0.17976190476190476,0
0.1798332671695117,0
0.18034086405073324,0
0.18026941362916007,0
0.17927501970055162,0
0.17934568387859676,0
0.17892253244199763,0
0.1782762691853601,0
0.17799607072691553,0
0.1764935572042171,0
0.17587548638132297,0
0.17676965193586233,0
0.17739403453689168,0
0.17774282343688558,0
0.1791044776119403,0
0.17847358121330725,0
0.17847358121330725,0
0.17819460726846426,0
0.17798594847775176,0
0.17819460726846426,0
0.179139201240791,0
0.1783783783783784,0
0.1783783783783784,0
0.177431906614786,0
0.18051242236024845,0
0.18005432673651534,0
0.18055017435102674,0
